"","Car_id","Date","Gender","Annual.Income","Company","Model","Engine","Transmission","Color","Price","Body.Style","Dealer_Region"
"191","C_CND_000191","1/17/2022","Male",715000,"Audi","A6","Overhead Camshaft","Manual","Black",25000,"SUV","Austin"
"192","C_CND_000192","1/17/2022","Female",630000,"Oldsmobile","Cutlass","DoubleÂ Overhead Camshaft","Auto","Pale White",46000,"Sedan","Janesville"
"193","C_CND_000193","1/17/2022","Female",700500,"Mercedes-B","S-Class","DoubleÂ Overhead Camshaft","Auto","Black",39500,"SUV","Scottsdale"
"194","C_CND_000194","1/17/2022","Male",2130000,"Mitsubishi","3000GT","DoubleÂ Overhead Camshaft","Auto","Black",39000,"Sedan","Middletown"
"195","C_CND_000195","1/17/2022","Male",13500,"BMW","528i","DoubleÂ Overhead Camshaft","Auto","Black",31000,"SUV","Aurora"
"196","C_CND_000196","1/17/2022","Male",2950000,"Chevrolet","Malibu","Overhead Camshaft","Manual","Pale White",41000,"Hatchback","Greenville"
"197","C_CND_000197","1/17/2022","Male",2150000,"Chrysler","300M","DoubleÂ Overhead Camshaft","Auto","Pale White",22000,"SUV","Pasco"
"198","C_CND_000198","1/17/2022","Female",1700000,"Ford","Mustang","Overhead Camshaft","Manual","Black",22000,"Hatchback","Middletown"
"199","C_CND_000199","1/17/2022","Male",13500,"Dodge","Viper","DoubleÂ Overhead Camshaft","Auto","Pale White",41000,"SUV","Aurora"
"200","C_CND_000200","1/17/2022","Male",1540000,"Jaguar","S-Type","Overhead Camshaft","Manual","Pale White",21000,"Passenger","Greenville"
"201","C_CND_000201","1/17/2022","Male",1300000,"Mercedes-B","SLK","Overhead Camshaft","Manual","Black",26000,"Passenger","Pasco"
"202","C_CND_000202","1/17/2022","Male",960000,"Mercedes-B","E-Class","DoubleÂ Overhead Camshaft","Auto","Pale White",31000,"Sedan","Pasco"
"203","C_CND_000203","1/17/2022","Male",13500,"Pontiac","Grand Am","DoubleÂ Overhead Camshaft","Auto","Pale White",19000,"SUV","Janesville"
"204","C_CND_000204","1/17/2022","Male",1810000,"Saturn","LW","Overhead Camshaft","Manual","Pale White",13000,"Hatchback","Scottsdale"
"205","C_CND_000205","1/17/2022","Male",1130000,"Saturn","SC","DoubleÂ Overhead Camshaft","Auto","Black",33000,"Hardtop","Middletown"
"206","C_CND_000206","1/19/2022","Male",1090000,"Mercury","Sable","Overhead Camshaft","Manual","Pale White",61000,"Sedan","Austin"
"207","C_CND_000207","1/19/2022","Male",500000,"Toyota","Land Cruiser","DoubleÂ Overhead Camshaft","Auto","Black",21000,"SUV","Middletown"
"208","C_CND_000208","1/19/2022","Female",1700000,"Nissan","Maxima","Overhead Camshaft","Manual","Pale White",16000,"Sedan","Austin"
"209","C_CND_000209","1/19/2022","Male",860000,"Oldsmobile","Bravada","DoubleÂ Overhead Camshaft","Auto","Pale White",15000,"Hatchback","Middletown"
"210","C_CND_000210","1/19/2022","Male",13500,"Volkswagen","Passat","Overhead Camshaft","Manual","Pale White",27000,"Hatchback","Janesville"
"211","C_CND_000211","1/19/2022","Male",2035000,"Volkswagen","Passat","DoubleÂ Overhead Camshaft","Auto","Pale White",13500,"Hatchback","Scottsdale"
"212","C_CND_000212","1/19/2022","Male",1372500,"Nissan","Xterra","DoubleÂ Overhead Camshaft","Auto","Black",9250,"Passenger","Janesville"
"213","C_CND_000213","1/19/2022","Male",1800000,"Ford","Mustang","DoubleÂ Overhead Camshaft","Auto","Pale White",31000,"Hatchback","Scottsdale"
"214","C_CND_000214","1/19/2022","Male",1250000,"Volkswagen","Passat","DoubleÂ Overhead Camshaft","Auto","Pale White",32000,"Hatchback","Middletown"
"215","C_CND_000215","1/19/2022","Male",1175000,"Volvo","S40","DoubleÂ Overhead Camshaft","Auto","Pale White",29500,"Sedan","Aurora"
"216","C_CND_000216","1/21/2022","Male",1100000,"Mercury","Villager","Overhead Camshaft","Manual","Pale White",14000,"Passenger","Aurora"
"217","C_CND_000217","1/21/2022","Male",1315000,"Nissan","Frontier","DoubleÂ Overhead Camshaft","Auto","Pale White",18501,"Hatchback","Greenville"
"218","C_CND_000218","1/21/2022","Female",480000,"Acura","RL","Overhead Camshaft","Manual","Pale White",17001,"SUV","Pasco"
"219","C_CND_000219","1/21/2022","Female",423500,"Mitsubishi","Montero Sport","Overhead Camshaft","Manual","Pale White",12500,"SUV","Janesville"
"220","C_CND_000220","1/21/2022","Female",13500,"BMW","528i","Overhead Camshaft","Manual","Black",21000,"SUV","Scottsdale"
"221","C_CND_000221","1/21/2022","Male",13500,"BMW","528i","DoubleÂ Overhead Camshaft","Auto","Pale White",62000,"SUV","Aurora"
"222","C_CND_000222","1/21/2022","Male",653000,"Ford","Crown Victoria","DoubleÂ Overhead Camshaft","Auto","Black",11000,"Passenger","Greenville"
"223","C_CND_000223","1/21/2022","Male",13500,"Nissan","Frontier","Overhead Camshaft","Manual","Pale White",20000,"Hatchback","Pasco"
"224","C_CND_000224","1/21/2022","Male",2862000,"Honda","Accord","DoubleÂ Overhead Camshaft","Auto","Pale White",21200,"Sedan","Janesville"
"225","C_CND_000225","1/21/2022","Male",2180000,"Toyota","Camry","Overhead Camshaft","Manual","Black",29000,"Hatchback","Scottsdale"
"226","C_CND_000226","1/21/2022","Male",13500,"Cadillac","Eldorado","DoubleÂ Overhead Camshaft","Auto","Pale White",17000,"Passenger","Austin"
"227","C_CND_000227","1/21/2022","Male",1500000,"Lexus","ES300","DoubleÂ Overhead Camshaft","Auto","Pale White",27000,"Hatchback","Middletown"
"228","C_CND_000228","1/21/2022","Male",1190000,"Volvo","S40","Overhead Camshaft","Manual","Black",36000,"Sedan","Aurora"
"229","C_CND_000229","1/21/2022","Female",920000,"Lincoln","Navigator","DoubleÂ Overhead Camshaft","Auto","Black",19000,"Sedan","Greenville"
"230","C_CND_000230","1/21/2022","Male",320000,"Nissan","Frontier","DoubleÂ Overhead Camshaft","Auto","Pale White",18000,"Hatchback","Pasco"
"231","C_CND_000231","1/21/2022","Male",690000,"Chevrolet","Prizm","DoubleÂ Overhead Camshaft","Auto","Pale White",15000,"Hardtop","Janesville"
"232","C_CND_000232","1/21/2022","Male",13500,"Toyota","Tacoma","Overhead Camshaft","Manual","Pale White",24000,"Hardtop","Middletown"
"233","C_CND_000233","1/21/2022","Male",905000,"Nissan","Sentra","DoubleÂ Overhead Camshaft","Auto","Black",16000,"Passenger","Scottsdale"
"234","C_CND_000234","1/21/2022","Male",13500,"Ford","Crown Victoria","DoubleÂ Overhead Camshaft","Auto","Pale White",29000,"Passenger","Austin"
"235","C_CND_000235","1/21/2022","Female",1180000,"Pontiac","Bonneville","DoubleÂ Overhead Camshaft","Auto","Pale White",19000,"Hatchback","Middletown"
"236","C_CND_000236","1/21/2022","Male",800000,"Mercedes-B","CL500","Overhead Camshaft","Manual","Black",22000,"SUV","Greenville"
"237","C_CND_000237","1/21/2022","Male",1225000,"Dodge","Viper","DoubleÂ Overhead Camshaft","Auto","Pale White",23500,"SUV","Pasco"
"238","C_CND_000238","1/21/2022","Female",1200000,"Mitsubishi","Galant","DoubleÂ Overhead Camshaft","Auto","Pale White",36000,"Passenger","Janesville"
"239","C_CND_000239","1/21/2022","Male",13500,"Pontiac","Bonneville","DoubleÂ Overhead Camshaft","Auto","Pale White",19000,"Hatchback","Scottsdale"
"240","C_CND_000240","1/21/2022","Male",1350000,"Toyota","Tacoma","DoubleÂ Overhead Camshaft","Auto","Pale White",53000,"Hardtop","Pasco"
"241","C_CND_000241","1/23/2022","Male",426000,"Cadillac","Escalade","DoubleÂ Overhead Camshaft","Auto","Black",28000,"Sedan","Austin"
"242","C_CND_000242","1/23/2022","Male",1447500,"Oldsmobile","Silhouette","DoubleÂ Overhead Camshaft","Auto","Black",60750,"Sedan","Middletown"
"243","C_CND_000243","1/23/2022","Male",770000,"Chevrolet","Prizm","DoubleÂ Overhead Camshaft","Auto","Pale White",42000,"Hardtop","Janesville"
"244","C_CND_000244","1/23/2022","Male",1610000,"Cadillac","Eldorado","Overhead Camshaft","Manual","Pale White",31000,"Passenger","Middletown"
"245","C_CND_000245","1/23/2022","Female",1540000,"Ford","Contour","DoubleÂ Overhead Camshaft","Auto","Pale White",62000,"Sedan","Janesville"
"246","C_CND_000246","1/23/2022","Male",1285000,"Mercedes-B","S-Class","DoubleÂ Overhead Camshaft","Auto","Black",39500,"SUV","Scottsdale"
"247","C_CND_000247","1/23/2022","Male",1400000,"Toyota","Tacoma","Overhead Camshaft","Manual","Pale White",24001,"Hardtop","Aurora"
"248","C_CND_000248","1/23/2022","Male",1200000,"Mercedes-B","C-Class","DoubleÂ Overhead Camshaft","Auto","Pale White",15000,"Hatchback","Greenville"
"249","C_CND_000249","1/23/2022","Male",1720000,"Nissan","Quest","Overhead Camshaft","Manual","Black",19000,"SUV","Middletown"
"250","C_CND_000250","1/23/2022","Female",600000,"Volkswagen","Golf","DoubleÂ Overhead Camshaft","Auto","Pale White",35000,"Hardtop","Austin"
"251","C_CND_000251","1/24/2022","Male",457000,"Hyundai","Sonata","Overhead Camshaft","Manual","Pale White",21000,"SUV","Aurora"
"252","C_CND_000252","1/24/2022","Male",2450000,"Nissan","Altima","DoubleÂ Overhead Camshaft","Auto","Pale White",20000,"Hatchback","Aurora"
"253","C_CND_000253","1/24/2022","Male",1975000,"Ford","Ranger","Overhead Camshaft","Manual","Black",18500,"Hatchback","Austin"
"254","C_CND_000254","1/24/2022","Female",860000,"Chevrolet","Corvette","DoubleÂ Overhead Camshaft","Auto","Pale White",45000,"SUV","Pasco"
"255","C_CND_000255","1/24/2022","Male",944000,"Oldsmobile","Silhouette","DoubleÂ Overhead Camshaft","Auto","Pale White",12000,"Sedan","Greenville"
"256","C_CND_000256","1/26/2022","Male",1135000,"Chevrolet","Prizm","Overhead Camshaft","Manual","Pale White",21500,"SUV","Greenville"
"257","C_CND_000257","1/26/2022","Female",2210000,"Volvo","S40","Overhead Camshaft","Manual","Pale White",17000,"Sedan","Greenville"
"258","C_CND_000258","1/26/2022","Male",316000,"Chevrolet","Corvette","DoubleÂ Overhead Camshaft","Auto","Pale White",46000,"SUV","Middletown"
"259","C_CND_000259","1/26/2022","Male",1151000,"Toyota","Corolla","DoubleÂ Overhead Camshaft","Auto","Pale White",41100,"Passenger","Janesville"
"260","C_CND_000260","1/26/2022","Male",1385000,"Toyota","RAV4","Overhead Camshaft","Manual","Pale White",22500,"Hatchback","Pasco"
"261","C_CND_000261","1/27/2022","Female",700000,"Mercury","Grand Marquis","DoubleÂ Overhead Camshaft","Auto","Black",9000,"SUV","Pasco"
"262","C_CND_000262","1/27/2022","Male",1542000,"Chevrolet","Cavalier","Overhead Camshaft","Manual","Pale White",20200,"SUV","Janesville"
"263","C_CND_000263","1/27/2022","Female",962000,"Nissan","Maxima","Overhead Camshaft","Manual","Pale White",59000,"Sedan","Scottsdale"
"264","C_CND_000264","1/27/2022","Male",1290000,"Volvo","S70","Overhead Camshaft","Manual","Black",22000,"SUV","Austin"
"265","C_CND_000265","1/27/2022","Male",2250000,"Subaru","Outback","DoubleÂ Overhead Camshaft","Auto","Pale White",57000,"SUV","Pasco"
"266","C_CND_000266","1/27/2022","Female",2155000,"Chevrolet","Corvette","DoubleÂ Overhead Camshaft","Auto","Pale White",25500,"SUV","Janesville"
"267","C_CND_000267","1/27/2022","Male",13500,"Acura","RL","Overhead Camshaft","Manual","Black",18000,"SUV","Scottsdale"
"268","C_CND_000268","1/27/2022","Female",13500,"Honda","Odyssey","Overhead Camshaft","Manual","Pale White",27000,"Passenger","Austin"
"269","C_CND_000269","1/27/2022","Female",807000,"Toyota","RAV4","Overhead Camshaft","Manual","Pale White",22000,"Hatchback","Aurora"
"270","C_CND_000270","1/27/2022","Female",825000,"Toyota","Tacoma","Overhead Camshaft","Manual","Pale White",82000,"Hatchback","Greenville"
"271","C_CND_000271","1/27/2022","Female",720000,"Plymouth","Prowler","DoubleÂ Overhead Camshaft","Auto","Pale White",15000,"Hatchback","Pasco"
"272","C_CND_000272","1/27/2022","Female",850000,"Toyota","Camry","DoubleÂ Overhead Camshaft","Auto","Pale White",31000,"Hatchback","Janesville"
"273","C_CND_000273","1/27/2022","Male",1130000,"Volkswagen","Passat","DoubleÂ Overhead Camshaft","Auto","Pale White",13000,"Hatchback","Scottsdale"
"274","C_CND_000274","1/27/2022","Male",13500,"Volkswagen","Cabrio","DoubleÂ Overhead Camshaft","Auto","Pale White",17000,"Sedan","Austin"
"275","C_CND_000275","1/27/2022","Male",1370000,"Chrysler","Sebring Coupe","DoubleÂ Overhead Camshaft","Auto","Pale White",46000,"Sedan","Middletown"
"276","C_CND_000276","1/27/2022","Male",1311000,"Ford","Windstar","DoubleÂ Overhead Camshaft","Auto","Pale White",19100,"Sedan","Aurora"
"277","C_CND_000277","1/27/2022","Female",1280000,"Dodge","Durango","DoubleÂ Overhead Camshaft","Auto","Pale White",10000,"SUV","Janesville"
"278","C_CND_000278","1/27/2022","Male",2000000,"Lincoln","Continental","Overhead Camshaft","Manual","Black",42000,"Passenger","Scottsdale"
"279","C_CND_000279","1/27/2022","Female",13500,"Mitsubishi","Diamante","DoubleÂ Overhead Camshaft","Auto","Black",18000,"Hatchback","Austin"
"280","C_CND_000280","1/27/2022","Male",650000,"Toyota","Celica","DoubleÂ Overhead Camshaft","Auto","Pale White",25000,"SUV","Janesville"
"281","C_CND_000281","1/28/2022","Male",1290000,"Volkswagen","Jetta","DoubleÂ Overhead Camshaft","Auto","Black",22000,"Passenger","Janesville"
"282","C_CND_000282","1/28/2022","Male",13500,"Volkswagen","GTI","Overhead Camshaft","Manual","Black",25000,"SUV","Middletown"
"283","C_CND_000283","1/28/2022","Female",911000,"Buick","Park Avenue","Overhead Camshaft","Manual","Pale White",23000,"Hatchback","Scottsdale"
"284","C_CND_000284","1/28/2022","Male",1150000,"Volkswagen","Jetta","DoubleÂ Overhead Camshaft","Auto","Pale White",33000,"Passenger","Greenville"
"285","C_CND_000285","1/28/2022","Male",655000,"Oldsmobile","Silhouette","Overhead Camshaft","Manual","Pale White",25000,"Sedan","Scottsdale"
"286","C_CND_000286","1/30/2022","Male",470000,"Honda","Accord","Overhead Camshaft","Manual","Black",43000,"Sedan","Scottsdale"
"287","C_CND_000287","1/30/2022","Male",1180000,"BMW","328i","Overhead Camshaft","Manual","Pale White",21001,"Sedan","Austin"
"288","C_CND_000288","1/30/2022","Male",1195000,"Pontiac","Bonneville","Overhead Camshaft","Manual","Pale White",11501,"Hatchback","Middletown"
"289","C_CND_000289","1/30/2022","Female",1420000,"Volkswagen","Passat","DoubleÂ Overhead Camshaft","Auto","Pale White",32000,"Hatchback","Aurora"
"290","C_CND_000290","1/30/2022","Male",13500,"Hyundai","Sonata","Overhead Camshaft","Manual","Black",20000,"SUV","Greenville"
"291","C_CND_000291","1/30/2022","Male",13500,"Volkswagen","Passat","DoubleÂ Overhead Camshaft","Auto","Black",9000,"Hatchback","Pasco"
"292","C_CND_000292","1/30/2022","Male",916000,"Ford","Crown Victoria","DoubleÂ Overhead Camshaft","Auto","Pale White",29000,"Passenger","Austin"
"293","C_CND_000293","1/30/2022","Female",592000,"Mercedes-B","C-Class","Overhead Camshaft","Manual","Pale White",17000,"Hatchback","Middletown"
"294","C_CND_000294","1/30/2022","Male",750000,"Honda","Passport","Overhead Camshaft","Manual","Pale White",27000,"Hatchback","Aurora"
"295","C_CND_000295","1/30/2022","Male",1900000,"Honda","Odyssey","Overhead Camshaft","Manual","Pale White",54000,"Passenger","Pasco"
"296","C_CND_000296","1/30/2022","Female",1410000,"Mercury","Cougar","DoubleÂ Overhead Camshaft","Auto","Black",33000,"Hatchback","Janesville"
"297","C_CND_000297","1/30/2022","Male",1125000,"Honda","Passport","Overhead Camshaft","Manual","Pale White",27500,"Hardtop","Aurora"
"298","C_CND_000298","1/30/2022","Female",580000,"Toyota","Celica","Overhead Camshaft","Manual","Pale White",14000,"SUV","Austin"
"299","C_CND_000299","1/30/2022","Male",710000,"Chevrolet","Camaro","DoubleÂ Overhead Camshaft","Auto","Black",41000,"Sedan","Middletown"
"300","C_CND_000300","1/30/2022","Female",335000,"Ford","Taurus","Overhead Camshaft","Manual","Pale White",22000,"SUV","Aurora"
"301","C_CND_000301","1/31/2022","Female",13500,"Ford","Focus","Overhead Camshaft","Manual","Pale White",24000,"SUV","Aurora"
"302","C_CND_000302","1/31/2022","Male",1012500,"Porsche","Boxter","Overhead Camshaft","Manual","Pale White",24250,"SUV","Greenville"
"303","C_CND_000303","1/31/2022","Female",970000,"Oldsmobile","Intrigue","Overhead Camshaft","Manual","Pale White",37000,"SUV","Pasco"
"304","C_CND_000304","1/31/2022","Female",1495000,"Lexus","LX470","Overhead Camshaft","Manual","Pale White",54500,"SUV","Janesville"
"305","C_CND_000305","1/31/2022","Male",13500,"Chrysler","Sebring Coupe","DoubleÂ Overhead Camshaft","Auto","Pale White",46000,"Sedan","Scottsdale"
"306","C_CND_000306","1/31/2022","Male",13500,"Dodge","Stratus","Overhead Camshaft","Manual","Pale White",37000,"Hatchback","Austin"
"307","C_CND_000307","1/31/2022","Female",922000,"Dodge","Viper","Overhead Camshaft","Manual","Black",26000,"SUV","Greenville"
"308","C_CND_000308","1/31/2022","Female",1130000,"Nissan","Pathfinder","DoubleÂ Overhead Camshaft","Auto","Pale White",21000,"Hatchback","Pasco"
"309","C_CND_000309","1/31/2022","Female",13500,"Toyota","Corolla","DoubleÂ Overhead Camshaft","Auto","Pale White",41000,"Passenger","Janesville"
"310","C_CND_000310","1/31/2022","Male",1090000,"Nissan","Quest","Overhead Camshaft","Manual","Black",12000,"SUV","Austin"
"311","C_CND_000311","1/31/2022","Male",630100,"Dodge","Stratus","Overhead Camshaft","Manual","Pale White",25100,"Hatchback","Middletown"
"312","C_CND_000312","1/31/2022","Male",1350000,"Toyota","Camry","Overhead Camshaft","Manual","Black",34000,"Hatchback","Aurora"
"313","C_CND_000313","1/31/2022","Male",1330000,"Oldsmobile","Aurora","Overhead Camshaft","Manual","Pale White",34000,"Passenger","Greenville"
"314","C_CND_000314","1/31/2022","Female",591000,"Mitsubishi","Montero Sport","DoubleÂ Overhead Camshaft","Auto","Pale White",39000,"Hardtop","Aurora"
"315","C_CND_000315","1/31/2022","Male",13500,"Mercury","Cougar","DoubleÂ Overhead Camshaft","Auto","Black",33000,"Hatchback","Janesville"
"316","C_CND_000316","2/3/2022","Male",1030000,"Lincoln","Navigator","Overhead Camshaft","Manual","Pale White",33000,"Sedan","Janesville"
"317","C_CND_000317","2/3/2022","Female",13500,"Acura","RL","Overhead Camshaft","Manual","Black",18000,"SUV","Scottsdale"
"318","C_CND_000318","2/3/2022","Female",927000,"Honda","Accord","DoubleÂ Overhead Camshaft","Auto","Pale White",21000,"Sedan","Austin"
"319","C_CND_000319","2/3/2022","Male",840000,"Mitsubishi","Montero Sport","DoubleÂ Overhead Camshaft","Auto","Pale White",39000,"SUV","Middletown"
"320","C_CND_000320","2/3/2022","Male",730000,"Mercedes-B","M-Class","Overhead Camshaft","Manual","Pale White",25000,"SUV","Aurora"
"321","C_CND_000321","2/3/2022","Male",770000,"Nissan","Pathfinder","DoubleÂ Overhead Camshaft","Auto","Pale White",46000,"SUV","Greenville"
"322","C_CND_000322","2/3/2022","Female",1125000,"Chevrolet","Metro","Overhead Camshaft","Manual","Pale White",13500,"Passenger","Middletown"
"323","C_CND_000323","2/3/2022","Female",995000,"Dodge","Dakota","DoubleÂ Overhead Camshaft","Auto","Pale White",21000,"Sedan","Aurora"
"324","C_CND_000324","2/3/2022","Male",13500,"Hyundai","Sonata","Overhead Camshaft","Manual","Pale White",13000,"SUV","Greenville"
"325","C_CND_000325","2/3/2022","Female",13500,"Ford","Taurus","Overhead Camshaft","Manual","Black",43000,"SUV","Pasco"
